,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
255,0,-0.667413,1116.43,1672.52,5.4712,1264.57,1713.39,140.265,1135.58,1665.56,135.479,1269.22,1678.98,219.716,1215.56,1511.97,334.585,1244.64,1265.72,72.0575,1251.49,1418.81,54.3996,1277.57,1294.09,303.711,1304.54,1449.66,144.847,1089.18,1463.37,230.439,975.45,1251.56,276.057,978.15,1088.64,221.459,945.397,1004.82,124.836,999.648,852.564,180.975,953.564,869.301,131.624,961.625,769.717,172.843,1414.15,1513.2,230.053,1545.51,1322.21,278.349,1562.94,1155.02,,,,40.7559,1552.3,1016.11,109.451,1594.7,984.752,6.47281,1601.9,923.865,139.95,1164.26,987.679,236.126,1467.46,987.658,368.873,1207.82,1083.37,387.297,1281.87,1092.01,132.783,1173.82,730.404,88.7081,1255.91,459.07,112.399,1280.73,308.9,140.572,1337.97,83.9228,238.186,1372.25,83.2081,58.2748,1371.64,63.3571,285.333,1508.7,795.468,287.988,1518.34,533.21,410.179,1499.5,439.21,619.815,1424.16,313.968,598.772,1378.32,404.299,634.876,1404.88,235.098
256,0,-11.3778,1116.82,1674.75,-6.38135,1265.14,1715.19,129.334,1137.02,1667.78,123.542,1270.66,1680.77,208.456,1217.56,1513.62,322.454,1247.46,1266.94,60.2316,1251.67,1420.63,42.1651,1276.99,1295.89,291.264,1306.95,1450.8,134.957,1090.26,1465.43,218.945,976.603,1252.62,262.175,979.212,1088.4,204.796,947.714,1005.67,103.539,1004.35,857.29,159.973,957.858,871.696,107.375,967.416,774.028,159.572,1415.68,1514.23,217.34,1546.78,1323.29,266.953,1564.02,1156.82,,,,31.7188,1555.27,1014.08,101.14,1597.63,984.152,-0.806287,1605.65,921.633,129.518,1162.57,988.113,218.39,1468.57,989.219,357.404,1211.8,1084.68,374.231,1286.34,1093.13,125.303,1174.04,730.129,84.6253,1255.95,458.234,109.516,1281.05,308.311,140.216,1337.91,83.8216,237.741,1372.23,83.6788,58.1296,1371.63,63.2456,262.406,1511.8,796.888,257.38,1523.23,534.655,378.174,1505.4,438.797,587.943,1431.25,312.979,568.471,1385.89,404.179,602.418,1412.47,234.85
257,0,-21.9173,1117.28,1677.15,-17.943,1265.77,1717.2,118.696,1138.45,1670.01,111.973,1272.2,1682.7,197.272,1219.56,1515.33,310.299,1250.45,1268.28,48.5351,1251.73,1422.62,29.9319,1276.35,1297.9,278.827,1309.47,1452.14,125.289,1091.34,1467.74,207.779,977.698,1253.92,248.689,980.217,1088.51,188.393,950.131,1006.86,82.2305,1008.89,862.793,139.237,962.312,874.587,83.1753,972.875,779.211,146.252,1417.13,1515.47,204.692,1547.92,1324.52,255.801,1564.62,1158.78,,,,23.0697,1558.39,1012.14,93.1987,1600.44,983.637,-7.66923,1609.76,919.518,119.226,1160.94,989.01,200.177,1468.93,991.095,345.859,1215.88,1086.1,361.018,1290.75,1094.34,118.351,1174.2,730.216,80.2896,1255.91,457.505,106.449,1281.04,307.8,139.934,1337.85,83.7401,237.232,1372.26,84.0634,57.997,1371.66,63.1787,239.24,1514.76,798.634,226.443,1527.29,536.417,345.862,1510.62,438.54,555.333,1437.93,311.155,537.83,1393.8,402.273,568.445,1419.77,233.368
258,0,-32.0701,1117.75,1679.78,-29.2792,1266.32,1719.31,108.345,1139.9,1672.38,100.52,1273.62,1684.64,186.271,1221.62,1517.16,298.27,1253.52,1269.73,36.8492,1251.61,1424.65,17.589,1275.65,1300.08,266.363,1311.96,1453.51,115.835,1092.46,1470,197.062,978.879,1255.49,235.341,981.248,1088.67,172.208,952.454,1008.45,61.3378,1013.23,868.863,118.695,966.725,877.985,59.4813,978.358,784.895,132.831,1418.58,1516.75,192.183,1548.99,1325.87,244.801,1565.25,1160.89,,,,14.7068,1561.75,1010.38,85.6742,1603.22,983.279,-13.9845,1613.86,917.542,108.811,1159.57,989.741,182.236,1469.27,992.929,334.271,1219.84,1087.71,347.714,1295.21,1095.66,111.849,1174.61,730.289,76.3749,1256.1,456.846,103.9,1281.26,307.286,139.618,1337.78,83.6612,236.773,1372.31,84.3701,57.8707,1371.67,63.1226,215.951,1517.18,800.586,195.653,1530.72,538.963,313.371,1514.72,437.959,521.934,1444.49,308.211,506.928,1401.71,398.391,533.215,1426.86,230.578
259,0,-42.2407,1118.26,1682.52,-40.4119,1266.96,1721.61,97.9148,1141.33,1674.71,89.3204,1275.05,1686.58,175.313,1223.71,1519.03,285.949,1256.49,1271.15,25.3565,1251.68,1426.87,5.30628,1274.78,1302.31,253.942,1314.52,1455.03,106.455,1093.5,1472.51,186.598,980.182,1257.11,222.165,982.643,1089.06,156.353,954.791,1010.38,40.5924,1017.3,875.7,98.4909,970.763,882.116,35.971,983.459,791.495,119.434,1419.84,1518.19,179.876,1549.8,1327.37,233.946,1565.48,1163.06,,,,6.59416,1564.92,1008.54,78.4932,1605.85,982.944,-19.8994,1618.1,915.706,98.5574,1158.2,990.435,164.344,1469.24,994.919,322.357,1223.85,1089.4,334.36,1299.58,1097.04,105.835,1175.08,730.572,73.0026,1256.38,456.318,101.769,1281.4,306.968,139.384,1337.73,83.6219,236.48,1372.06,84.6726,57.7579,1371.71,63.0749,192.43,1519.22,802.994,164.944,1532.95,541.761,280.823,1518.54,437.658,487.757,1451.18,303.794,475.868,1409.52,393.234,496.705,1433.79,226.424
260,0,-52.252,1118.64,1685.39,-51.3516,1267.47,1723.89,87.6751,1142.77,1677.05,78.15,1276.46,1688.48,164.287,1225.68,1520.94,273.905,1259.51,1272.63,13.8459,1251.5,1429.05,-6.89504,1273.95,1304.64,241.482,1317.05,1456.47,97.0487,1094.58,1474.95,176.39,981.543,1258.89,209.407,983.744,1089.75,140.752,956.888,1012.62,20.3298,1021.07,882.911,78.5689,974.683,886.676,12.8865,988.45,798.561,106.116,1421.09,1519.61,167.596,1550.66,1329,223.125,1565.64,1165.4,,,,-1.28906,1568.12,1006.8,71.6013,1608.37,982.695,-25.4827,1622.32,913.893,88.3764,1157.02,991.006,146.329,1469.05,996.881,310.338,1227.79,1091.14,320.96,1303.8,1098.49,99.5593,1175.54,730.682,70.2598,1256.67,455.929,100.016,1281.62,306.766,139.165,1337.71,83.6148,236.195,1371.93,85.0242,57.6935,1371.77,63.0553,169.071,1520.66,805.514,134.682,1534.11,545.001,248.375,1521.54,437.392,452.883,1457.93,298.045,444.488,1416.94,386.786,459.262,1440.66,221.024
261,0,-62.1249,1119.05,1688.16,-62.2702,1267.91,1726.22,77.5504,1144.17,1679.31,66.8891,1277.72,1690.28,153.281,1227.66,1522.8,261.705,1262.31,1274.1,2.25522,1251.49,1431.3,-19.0135,1273.17,1306.86,229.012,1319.52,1457.89,87.5647,1095.64,1477.39,166.409,982.893,1260.82,196.899,984.647,1090.52,125.516,958.886,1015.17,0.433881,1024.55,890.644,59.0382,978.411,891.633,-9.65051,993.096,806.129,92.8718,1422.3,1521.12,155.346,1551.52,1330.59,212.392,1565.73,1167.83,,,,-8.96387,1571.37,1005.14,64.8453,1610.77,982.525,-30.7584,1626.36,912.186,78.3542,1155.89,991.588,128.571,1468.78,999.234,298.334,1231.51,1092.87,307.524,1307.89,1099.91,93.5741,1175.93,730.971,67.9268,1256.83,455.737,98.6675,1281.71,306.678,138.984,1337.64,83.6617,235.959,1372.05,85.384,57.6242,1371.8,63.0146,145.718,1521.47,808.36,104.929,1534.46,548.576,216.014,1524.12,436.999,417.373,1464.27,291.143,412.914,1423.94,379.566,420.751,1447.1,214.6
262,0,-72.0302,1119.34,1690.92,-73.1568,1268.28,1728.48,67.4406,1145.5,1681.5,55.8823,1279.01,1692.14,142.315,1229.63,1524.6,249.416,1264.97,1275.47,-9.31457,1251.38,1433.45,-31.0801,1272.39,1309.01,216.457,1321.9,1459.22,78.0135,1096.73,1479.8,156.445,984.302,1262.66,184.517,985.687,1091.4,110.539,960.901,1017.79,-18.9318,1027.76,898.606,39.8117,981.953,896.956,-31.7724,997.658,814.046,79.6076,1423.39,1522.52,143.084,1552.36,1332.25,201.65,1566.03,1170.3,,,,-16.5017,1574.6,1003.65,58.2394,1613.11,982.531,-35.91,1630.29,910.499,68.4801,1154.9,992.081,111.098,1468.76,1001.58,286.431,1235.1,1094.65,294.08,1311.81,1101.3,87.5065,1176.55,731.263,65.9278,1256.95,455.43,97.4887,1281.71,306.615,138.838,1337.61,83.7088,235.736,1371.95,85.8186,57.5512,1371.81,62.9853,122.61,1521.8,811.393,75.7302,1534.09,552.35,183.676,1526.21,436.343,381.084,1469.9,283.043,381.296,1430.22,371.705,381.46,1452.68,207.021
263,0,-81.9046,1119.52,1693.51,-84.0933,1268.58,1730.63,57.3325,1146.81,1683.53,44.7572,1280.2,1693.8,131.258,1231.53,1526.3,236.884,1267.59,1276.67,-20.9757,1251.26,1435.52,-43.1266,1271.54,1311.04,203.908,1324.17,1460.35,68.4998,1097.79,1482.13,146.606,985.675,1264.5,172.248,986.979,1092.26,95.8511,962.804,1020.5,-37.8799,1030.71,906.749,21.1088,985.422,902.254,-53.3282,1001.87,822.254,66.1547,1424.54,1523.75,130.837,1553.3,1333.86,191.013,1566.26,1172.72,,,,-24.0065,1577.74,1002.21,51.6536,1615.45,982.593,-40.9743,1634.18,909.008,58.565,1153.99,992.642,93.5929,1468.47,1004.1,274.536,1238.67,1096.24,280.69,1315.62,1102.63,81.792,1176.54,731.601,64.1831,1256.96,455.325,96.4958,1281.69,306.581,138.628,1337.58,83.8126,235.489,1372.21,86.261,57.4336,1371.79,62.9902,99.9426,1521.9,814.832,47.2302,1533.06,556.206,151.656,1527.4,435.191,344.278,1476.02,274.327,349.597,1436.03,363.044,341.062,1458.6,199.048
264,0,-91.8609,1119.74,1695.84,-95.0977,1268.83,1732.61,47.1493,1147.99,1685.42,33.5844,1281.37,1695.45,120.183,1233.5,1527.88,224.72,1270.13,1277.82,-32.5876,1251.17,1437.44,-55.1664,1270.73,1312.91,191.297,1326.4,1461.31,59.0391,1098.98,1484.25,136.76,987.021,1266.26,160.182,987.842,1093.16,81.3628,964.592,1023.33,-56.3169,1033.35,914.981,2.76167,988.45,907.923,-74.4617,1006.01,830.658,52.8926,1425.59,1524.88,118.587,1554.17,1335.3,180.445,1566.62,1174.98,,,,-31.4664,1580.85,1000.92,45.0569,1617.51,982.528,-46.0709,1637.66,907.554,48.3163,1153.31,993.351,76.1823,1468.13,1006.44,262.704,1242.26,1097.77,267.317,1319.44,1103.81,76.0621,1176.73,731.986,62.363,1256.93,455.19,95.4125,1281.7,306.543,138.457,1337.52,83.9203,235.274,1372.13,86.767,57.3191,1371.77,62.974,77.2116,1521.45,817.983,19.6155,1531.1,559.877,119.886,1528.36,433.843,306.636,1481.58,264.492,317.701,1441.58,353.363,299.946,1464.2,190.261
265,0,-101.823,1119.88,1697.89,-106.095,1269.04,1734.32,36.9336,1149.14,1687.13,22.4224,1282.47,1696.88,109.025,1235.42,1529.25,212.288,1272.69,1278.66,-44.156,1250.89,1439.07,-67.225,1269.85,1314.68,178.651,1328.62,1462.13,49.3832,1100.09,1486.27,126.819,988.267,1267.98,148.206,988.848,1093.98,67.0433,966.263,1026.08,-74.2734,1035.82,923.168,-15.1063,991.295,913.477,-94.9216,1009.71,839.089,39.6055,1426.58,1525.8,106.256,1555.14,1336.72,169.775,1567.16,1177.37,,,,-38.9448,1583.8,999.707,38.3026,1619.6,982.679,-51.2335,1640.99,906.049,38.609,1152.51,993.622,59.4109,1467.62,1008.44,250.747,1245.87,1099.07,253.905,1323.24,1104.78,70.3777,1177.15,732.344,60.5753,1256.91,455.196,94.489,1281.79,306.667,138.266,1337.48,84.0671,235.019,1371.78,87.4163,57.1968,1371.76,62.9648,55.0823,1520.93,821.084,-6.8894,1528.56,563.348,88.5303,1528.95,432.414,268.392,1486.7,253.965,285.196,1446.82,342.516,258.142,1469.21,180.573
266,0,-111.857,1120,1699.67,-117.175,1269.17,1735.82,26.6994,1150.26,1688.6,11.1666,1283.47,1698.11,97.9154,1237.36,1530.47,199.969,1275.18,1279.38,-55.8496,1250.79,1440.57,-79.3126,1268.92,1316.13,165.981,1330.74,1462.72,39.6438,1101.13,1488.17,116.852,989.393,1269.58,136.333,989.704,1094.78,53.0818,967.891,1028.87,-91.7038,1038.07,931.303,-32.7326,994.04,919.19,-114.79,1013.1,847.464,26.1835,1427.49,1526.38,93.9537,1556.28,1338.13,159.148,1568.23,1179.58,,,,-46.2611,1586.53,998.474,31.4243,1621.8,982.839,-56.6683,1644.01,904.723,29.0136,1151.75,993.869,41.6874,1467.15,1010.78,238.856,1249.64,1100.18,240.4,1327.01,1105.5,64.8935,1177.37,732.638,58.955,1256.93,455.258,93.2798,1281.69,306.836,138.114,1337.5,84.2201,235.041,1371.68,88.1409,57.0497,1371.71,62.9774,33.724,1520.8,824.302,-32.2731,1525.56,566.387,57.8372,1528.82,430.747,229.388,1491.7,242.952,251.928,1451.9,330.182,215.29,1474.5,170.976
267,0,-121.923,1120.07,1701.26,-128.305,1269.27,1737.08,16.3537,1151.38,1689.8,-0.236721,1284.51,1699.03,86.6994,1239.28,1531.41,187.71,1277.65,1279.9,-67.5297,1250.61,1441.83,-91.322,1267.96,1317.35,153.297,1332.89,1463.11,29.8829,1102.13,1489.78,106.811,990.538,1270.95,124.605,990.507,1095.43,39.1555,969.293,1031.56,-108.648,1040.06,939.252,-49.7988,996.517,924.81,-134.076,1016.29,855.715,12.7205,1428.38,1526.84,81.5629,1557.26,1339.23,148.37,1569.02,1181.62,,,,-53.7284,1589.11,997.199,24.3949,1623.98,983.08,-62.1108,1646.54,903.197,19.0722,1151.01,994.164,24.7675,1466.63,1012.36,226.81,1253.3,1100.95,226.844,1330.77,1105.98,59.1864,1177.83,732.952,57.401,1257,455.282,92.4374,1281.88,306.976,137.912,1337.58,84.4505,234.694,1371.87,88.6443,56.9436,1371.7,62.9711,11.925,1519.7,826.825,-56.4771,1522.18,568.935,27.8405,1528.25,428.828,189.841,1496.38,231.508,217.965,1456.92,316.806,172.24,1479.11,160.635
268,0,-132.045,1120.18,1702.49,-139.492,1269.34,1738.09,6.0631,1152.53,1690.74,-11.5093,1285.52,1699.78,75.4294,1241.26,1532.16,175.431,1280.22,1280.28,-79.1867,1250.47,1442.75,-103.36,1266.93,1318.27,140.618,1334.99,1463.33,20.055,1103.18,1491.05,96.7578,991.485,1272.1,112.937,991.232,1095.95,25.4073,970.483,1034.25,-125.06,1041.97,946.911,-66.5698,998.779,930.205,-152.845,1019.22,863.81,-0.747096,1429.26,1527.03,69.1478,1558.34,1340.3,137.644,1570.39,1183.63,,,,-61.3681,1591.46,995.967,17.1882,1626.03,983.145,-67.8765,1649.18,901.908,9.37799,1150.5,994.239,8.06193,1465.9,1013.69,214.8,1257,1101.52,213.318,1334.53,1106.28,53.4858,1178.14,733.258,55.7444,1257.18,455.174,91.5421,1281.75,307.214,137.682,1337.72,84.6926,234.094,1372.25,88.8947,56.8049,1371.79,62.931,-8.65302,1519.23,829.144,-79.5017,1518.59,570.986,-1.36083,1527.47,426.619,149.66,1500.67,219.607,183.554,1461.81,302.583,128.127,1483.23,150.229
269,0,-141.989,1120.27,1703.45,-150.696,1269.41,1738.75,-4.41385,1153.69,1691.36,-23.0942,1286.52,1700.14,64.1228,1243.07,1532.66,163.196,1282.81,1280.49,-90.995,1250.23,1443.48,-115.296,1266.02,1318.97,127.923,1337.04,1463.32,10.177,1104.17,1492.15,86.5936,992.285,1273.11,101.493,991.203,1096.5,12.0163,970.936,1036.95,-140.925,1043.63,954.243,-82.8218,1000.65,935.463,-170.953,1021.85,871.621,-14.2587,1429.99,1526.96,56.6107,1559.47,1341.14,126.835,1571.7,1185.43,,,,-69.1247,1593.68,994.716,9.75781,1627.95,983.176,-73.7722,1651.31,900.397,-0.113667,1150.1,994.124,-8.42516,1464.98,1014.49,202.693,1260.78,1101.92,199.494,1338.23,1106.27,47.7306,1178.29,733.44,54.0552,1257.33,455.174,90.6475,1281.92,307.267,137.503,1337.85,84.9397,233.576,1372.97,89.2747,56.6296,1371.67,63.1063,-29.0268,1518.68,830.823,-101.306,1514.91,572.435,-29.8717,1526.62,424.09,109.046,1504.57,207.837,149.038,1466.31,288.001,83.3003,1487.04,140.145
270,0,-152.259,1120.33,1704.2,-162.06,1269.45,1739.2,-14.7739,1154.87,1691.73,-34.6172,1287.6,1700.29,52.7216,1244.87,1532.89,150.873,1285.36,1280.44,-102.506,1250.01,1443.72,-127.237,1265.06,1319.3,115.217,1339.06,1463.1,0.114869,1105.09,1492.89,76.4668,993.061,1273.82,89.9949,991.762,1096.61,-1.13916,971.911,1039,-156.365,1045.05,961.158,-98.7244,1002.32,940.39,-188.601,1024.19,879.104,-27.8377,1430.77,1526.64,43.96,1560.54,1341.71,115.904,1573.01,1186.95,,,,-76.9826,1595.91,993.379,2.10584,1629.75,983.067,-79.9771,1653.31,898.888,-9.38293,1149.73,993.862,-25.1288,1464.15,1015.03,190.504,1264.6,1102.1,185.596,1341.94,1106.03,41.7101,1179.83,733.135,52.1288,1257.44,455.147,89.5048,1282.11,307.236,137.456,1337.91,85.3375,233.395,1373.34,89.9595,56.4497,1371.76,63.0737,-48.087,1518.3,832.098,-121.679,1510.99,573.212,-57.5292,1525.37,421.096,67.6621,1508.2,196.202,114.096,1470.69,273.423,37.7428,1490.42,130.309
271,0,-162.379,1120.41,1704.61,-173.443,1269.56,1739.26,-25.368,1156.1,1691.81,-46.1775,1288.7,1700.1,41.1923,1246.66,1532.86,138.569,1287.98,1280.17,-114.332,1249.77,1443.86,-139.131,1264.09,1319.34,102.47,1341.06,1462.69,-9.85545,1106.2,1493.35,66.3337,993.813,1274.33,78.6715,992.03,1096.49,-14.1089,972.979,1040.68,-171.35,1046.35,967.655,-114.199,1003.74,944.969,-205.733,1026.16,886.318,-41.4879,1431.48,1525.98,31.2641,1561.57,1342.02,104.898,1574.36,1188.27,,,,-85.2231,1597.85,992.004,-5.8445,1631.4,982.827,-86.5204,1655.11,897.321,-18.9946,1149.46,993.462,-42.101,1463.46,1015.38,178.169,1268.43,1102.04,171.44,1345.66,1105.47,35.6485,1180.24,733.231,49.9437,1257.6,455.015,88.1574,1282.29,307.32,137.307,1338.35,85.4063,233.173,1373.43,90.6813,56.366,1371.71,63.1562,-67.7055,1517.01,832.582,-140.781,1507.05,573.417,-84.4543,1523.79,417.778,25.6437,1511.07,184.597,78.2959,1474.03,258.608,-8.26608,1493.28,120.976
272,0,-172.634,1120.53,1704.71,-184.956,1269.65,1738.98,-35.8739,1157.47,1691.63,-57.9548,1289.84,1699.58,29.6695,1248.38,1532.59,126.123,1290.59,1279.68,-125.965,1249.5,1443.52,-151.007,1263.16,1319.06,89.6579,1342.99,1462,-19.8229,1107.62,1493.42,56.2306,994.484,1274.56,67.4332,992.19,1096.16,-26.8688,973.641,1042.22,-185.857,1047.39,973.599,-129.317,1004.78,949.264,-222.168,1027.92,892.878,-55.1791,1432.13,1525.06,18.4639,1562.63,1342.13,93.8812,1575.65,1189.29,,,,-93.6755,1599.74,990.615,-14.068,1632.99,982.467,-93.404,1656.78,895.665,-29.0209,1149.24,992.984,-58.7105,1462.53,1015.01,165.628,1272.31,1101.82,157.38,1349.36,1104.79,29.3401,1180.99,732.99,47.6122,1257.86,454.877,86.6496,1282.69,307.323,137.059,1338.6,85.6176,232.708,1373.85,91.3294,56.0659,1371.99,63.1351,-86.0469,1515.77,832.349,-158.681,1503.21,572.981,-110.641,1522.25,414.313,-16.969,1513.6,173.654,41.5895,1476.27,243.467,-54.8978,1495.25,112.713
273,0,-182.826,1120.7,1704.57,-196.488,1269.8,1738.37,-46.5108,1158.85,1691.2,-69.7327,1290.97,1698.69,18.0297,1250.14,1532,113.369,1293.19,1278.84,-137.696,1249.28,1442.91,-162.871,1262.1,1318.42,76.7948,1344.96,1460.99,-29.9481,1108.66,1493.22,46.0566,995.142,1274.51,56.2703,992.163,1095.69,-39.4469,973.857,1043.69,-199.974,1048.21,978.97,-143.952,1005.76,953.113,-238.104,1029.41,898.809,-68.9038,1432.73,1523.74,5.59665,1563.61,1341.91,82.7191,1576.87,1189.98,,,,-102.439,1601.47,989.103,-22.6418,1634.46,981.895,-100.548,1658.08,893.827,-38.9,1148.76,992.253,-75.3297,1461.53,1014.16,152.922,1276.2,1101.32,143.339,1353.21,1104.07,22.8649,1181.68,732.639,44.9728,1258.16,454.63,85.0095,1282.79,307.421,136.554,1339.02,85.7385,232.218,1374.48,92.0968,55.86,1372.24,63.1672,-103.905,1514.14,831.411,-175.715,1499.63,571.903,-135.997,1520.46,410.733,-60.3847,1515.86,163.833,4.13954,1478.68,229.114,-101.952,1495.98,105.812
274,0,-193.162,1120.89,1704.07,-208.093,1269.94,1737.39,-57.1646,1160.12,1690.46,-81.5164,1292.16,1697.63,6.38123,1251.86,1531.19,100.475,1295.69,1277.64,-149.35,1249.1,1442,-174.792,1261.13,1317.45,63.9067,1346.94,1459.77,-40.1953,1109.74,1492.75,36.0328,995.824,1274.19,45.0721,992.307,1095,-51.8461,974.217,1044.68,-213.702,1048.77,983.65,-158.208,1006.49,956.366,-253.539,1030.48,904.206,-82.7228,1433.36,1522.21,-7.27463,1564.57,1341.38,71.4672,1577.93,1190.26,,,,-111.618,1603.04,987.504,-31.5363,1635.92,981.202,-108.439,1659.58,892.101,-48.0761,1147.99,990.788,-92.0325,1460.64,1012.9,140.094,1279.99,1100.57,129.045,1356.79,1103.03,16.3827,1182.21,732.206,42.1101,1258.44,454.53,83.1743,1283.24,307.452,136.193,1339.33,86.1355,231.773,1375.04,92.9056,55.6729,1372.53,63.2364,-121.212,1511.93,829.645,-191.579,1496.08,570.157,-161.022,1519.19,407.38,-103.844,1517.2,155.298,-33.9834,1481.01,215.769,-148.83,1495.7,100.29
275,0,-203.361,1121.08,1703.23,-219.683,1270.12,1736.15,-67.8239,1161.48,1689.4,-93.3829,1293.24,1696.12,-5.36638,1253.53,1530.09,87.8533,1298.18,1276.35,-161.034,1248.72,1440.67,-186.711,1260.11,1316.24,50.9643,1348.94,1458.17,-50.3886,1110.81,1491.96,25.9571,996.476,1273.59,33.9935,992.509,1094.08,-64.0223,974.709,1045.1,-227.061,1049.12,987.63,-172.033,1006.98,959.154,-268.352,1031.46,908.7,-96.5648,1433.97,1520.39,-20.2236,1565.46,1340.55,60.1176,1579.11,1190.28,,,,-121.236,1604.42,985.774,-40.9723,1637.18,980.207,-116.883,1660.88,890.314,-58.2176,1147.5,989.533,-109.078,1459.8,1011.42,127.112,1283.65,1099.57,114.573,1360.26,1101.65,9.65094,1182.69,731.577,38.8995,1258.8,454.152,81.3767,1283.65,307.377,135.886,1339.77,86.4895,231.286,1375.55,93.7454,55.4702,1372.95,63.2044,-137.794,1509.67,827.178,-206.52,1492.32,567.715,-185.519,1517.33,404.034,-147.252,1517.94,148.191,-72.2656,1483.66,203.522,-194.99,1494.8,96.3627
276,0,-213.813,1121.28,1702.14,-231.263,1270.26,1734.63,-78.5444,1162.8,1688.05,-105.192,1294.35,1694.41,-17.17,1255.27,1528.78,74.9431,1300.66,1274.68,-172.682,1248.4,1439.05,-198.607,1259.1,1314.68,37.9492,1350.94,1456.34,-60.6127,1111.94,1490.86,15.9367,997.184,1272.65,23.0041,992.58,1092.94,-76.0121,974.813,1045.35,-240.075,1049.2,990.895,-185.459,1007.23,961.396,-282.714,1031.83,912.648,-110.436,1434.55,1518.21,-33.2111,1566.32,1339.37,48.5624,1580.33,1189.93,,,,-130.99,1605.57,983.811,-50.8369,1638.39,978.993,-125.943,1662.09,888.384,-68.5377,1146.95,988.148,-125.636,1458.62,1009.08,113.984,1287.15,1098.37,100.025,1363.6,1100.09,2.6236,1182.95,730.754,35.1671,1258.91,453.778,79.0109,1283.75,307.381,135.507,1340.16,86.9446,230.579,1376.52,94.7384,55.2276,1373.17,63.2243,-154.099,1507.84,824.253,-220.866,1488.29,564.622,-209.754,1514.97,400.839,-189.683,1517.7,142.891,-110.355,1485.87,193.233,-239.494,1492.86,94.3669
277,0,-224.197,1121.47,1700.71,-242.84,1270.39,1732.85,-89.2872,1164.1,1686.32,-117.024,1295.46,1692.42,-28.9455,1257.02,1527.3,62.0888,1303.14,1272.9,-184.466,1248.29,1437.36,-210.502,1258.05,1312.92,25.0444,1353.02,1454.34,-70.9382,1113.01,1489.5,5.93179,997.955,1271.47,12.0673,992.353,1091.46,-87.7817,974.539,1045.47,-252.743,1049.03,993.406,-198.659,1007.26,963.074,-296.475,1032.22,915.618,-124.339,1435.18,1515.77,-46.2732,1567.19,1337.93,36.6668,1581.71,1189.29,,,,-141.339,1606.53,981.712,-61.1863,1639.53,977.532,-135.633,1663.08,886.336,-78.2921,1146.47,986.669,-142.087,1457.22,1006.33,100.818,1290.5,1096.86,85.3636,1366.71,1098.19,-4.63757,1183.03,729.861,30.9951,1258.91,453.271,76.5822,1283.98,307.332,135.035,1341,87.0562,229.983,1377.56,95.9493,54.8763,1373.82,63.0688,-169.353,1505.41,820.312,-235.06,1484.3,560.984,-234.152,1511.81,397.763,-230.276,1515.68,139.351,-147.124,1488.51,185.037,-281.607,1489.81,94.0919
