,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,1069.91,-1166.65,1803.94,1208.86,-1231.74,1802.46,1032.17,-1298.03,1766.59,1157.3,-1342.11,1745.21,1105.29,-1369.37,1586.34,1104.62,-1430.71,1317.9,1103.32,-1203.87,1513.44,1101.3,-1159.49,1392.07,1190.97,-1422.87,1488.08,958.749,-1305.93,1566.97,838.308,-1360.36,1343.32,844.667,-1370.99,1175.67,795.183,-1311.88,1105.56,813.443,-1179.43,970.909,782.417,-1247.29,980.136,771.449,-1181.63,889.996,1295.81,-1289.59,1554.58,1385.71,-1315.22,1331.4,1362.35,-1361.57,1174.49,,,,1367.02,-1180.65,970.751,1390.81,-1263.82,960.633,1407.64,-1188.93,867.606,952.533,-1217.95,1067.65,1268.46,-1222.97,1045.13,1059.35,-1440.43,1135.6,1138.16,-1438.42,1140.97,909.769,-1219.85,805.586,916.289,-1189.16,527.344,906.212,-1227.86,379.884,911.147,-1269.47,146.014,962.028,-1357.83,144.537,921.616,-1183.41,111.51,1276.58,-1257.66,843.85,1228.15,-1269.23,576.599,1226.14,-1286.38,406.62,1186.74,-1312.73,157.881,1156.16,-1390.66,199.281,1159.87,-1251.68,130.599
21,0,1069.1,-1165.11,1803.45,1208.77,-1228.77,1802.46,1032.83,-1297.09,1766.56,1158.49,-1339.9,1745.56,1105.84,-1368.15,1586.38,1104.82,-1429.8,1317.96,1103.54,-1202.73,1513.25,1101.4,-1158.58,1391.88,1191.35,-1421.7,1488.19,959.195,-1304.98,1567.1,838.702,-1360.7,1343.91,844.804,-1372.08,1176.4,794.784,-1313.75,1106.08,811.778,-1182.15,970.528,781.24,-1250.1,980.253,769.606,-1185.2,889.783,1296.19,-1288.23,1554.37,1386.41,-1314.99,1331.52,1363.31,-1362.22,1174.99,,,,1369.24,-1183.11,969.725,1392.92,-1266.47,960.518,1410.33,-1192.37,866.865,953.062,-1217.15,1067.76,1268.61,-1222.45,1045.11,1059.31,-1439.63,1135.45,1138.07,-1437.68,1140.97,910.601,-1216.59,806.279,917.508,-1184.82,528.265,908.146,-1225.38,381.252,913.873,-1269.53,148.008,965.817,-1357.05,147.13,922.865,-1183.43,113.382,1276.83,-1257.29,843.895,1228.41,-1268.97,576.598,1226.37,-1286.29,406.594,1186.89,-1312.93,157.856,1156.26,-1390.78,199.304,1160.06,-1251.84,130.747
22,0,1068.44,-1163.53,1803,1208.62,-1225.7,1802.45,1033.46,-1296.08,1766.56,1159.59,-1337.62,1745.88,1106.28,-1366.83,1586.41,1104.98,-1428.93,1318.02,1103.74,-1201.47,1513.16,1101.46,-1157.57,1391.73,1191.7,-1420.49,1488.34,959.607,-1303.9,1567.28,839.02,-1360.98,1344.6,844.962,-1373.14,1177.18,794.401,-1315.55,1106.65,810.249,-1184.67,970.203,780.135,-1252.78,980.482,767.875,-1188.51,889.608,1296.5,-1286.82,1554.18,1387.01,-1314.57,1331.61,1364.13,-1362.66,1175.42,,,,1371.47,-1185.4,968.742,1394.89,-1268.87,960.42,1412.66,-1195.72,866.071,953.467,-1216.11,1067.97,1268.77,-1221.92,1045.06,1059.24,-1438.76,1135.35,1137.94,-1436.91,1141.05,911.57,-1212.8,806.641,918.816,-1180.5,529.238,910.237,-1222.78,382.759,916.566,-1269.19,150.196,969.883,-1356.04,149.539,924.322,-1183.4,115.208,1276.98,-1256.85,843.858,1228.64,-1268.77,576.637,1226.63,-1286.22,406.631,1187.07,-1313.11,157.86,1156.38,-1390.93,199.325,1160.25,-1252.01,130.95
23,0,1067.44,-1161.95,1802.66,1208.5,-1222.63,1802.51,1034.1,-1294.95,1766.56,1160.64,-1335.2,1746.2,1106.68,-1365.42,1586.43,1105.15,-1427.88,1318.1,1103.95,-1200.23,1513.07,1101.48,-1156.45,1391.61,1191.98,-1419.17,1488.48,959.977,-1302.82,1567.47,839.381,-1361.15,1345.27,845.119,-1374.01,1177.97,794.124,-1317.18,1107.27,808.938,-1187.06,969.991,779.233,-1255.22,980.668,766.326,-1191.65,889.491,1296.78,-1285.43,1554.08,1387.5,-1314.12,1331.71,1364.88,-1362.92,1175.88,,,,1373.51,-1187.41,967.815,1396.67,-1270.93,960.252,1415.21,-1198.68,865.519,953.559,-1214.68,1068.32,1269.01,-1221.39,1045.04,1059.12,-1437.78,1135.3,1137.77,-1436.1,1141.18,912.55,-1209.16,807.232,920.156,-1176.21,530.341,912.343,-1220.05,384.176,919.671,-1268.79,152.121,974.005,-1354.77,152.02,926.148,-1183,116.889,1277.2,-1256.44,843.878,1228.87,-1268.53,576.681,1226.83,-1286.12,406.644,1187.23,-1313.31,157.873,1156.45,-1391.03,199.373,1160.5,-1252.17,131.18
24,0,1066.82,-1160.22,1802.27,1208.33,-1219.44,1802.54,1034.71,-1293.73,1766.63,1161.68,-1332.76,1746.57,1107.07,-1363.96,1586.54,1105.29,-1426.72,1318.21,1104.07,-1198.83,1512.98,1101.55,-1155.25,1391.55,1192.25,-1417.8,1488.63,960.333,-1301.65,1567.67,839.694,-1361.24,1345.93,845.283,-1374.83,1178.74,793.8,-1318.7,1107.85,807.691,-1189.31,969.781,778.43,-1257.56,980.992,765.008,-1194.55,889.365,1297.08,-1283.88,1553.95,1387.92,-1313.58,1331.87,1365.55,-1363.05,1176.4,,,,1375.35,-1189.33,966.906,1398.33,-1272.92,960.101,1417.39,-1201.67,864.901,954.043,-1213.35,1068.58,1269.2,-1220.79,1045.07,1058.97,-1436.63,1135.31,1137.55,-1435.22,1141.29,913.675,-1205.37,807.859,921.578,-1171.97,531.388,914.563,-1217.21,385.568,922.764,-1267.99,154.216,978.125,-1353.37,154.517,928.386,-1182.3,118.598,1277.32,-1256.04,843.902,1228.99,-1268.18,576.7,1227.04,-1286.02,406.711,1187.39,-1313.49,157.882,1156.49,-1391.06,199.398,1160.74,-1252.4,131.383
25,0,1065.91,-1158.46,1802.04,1208.06,-1216.35,1802.57,1035.31,-1292.4,1766.71,1162.62,-1330.31,1746.91,1107.38,-1362.41,1586.64,1105.4,-1425.54,1318.37,1104.21,-1197.48,1512.88,1101.63,-1154.08,1391.52,1192.53,-1416.35,1488.79,960.651,-1300.33,1567.91,840.033,-1361.26,1346.7,845.439,-1375.62,1179.56,793.646,-1320.02,1108.4,806.646,-1191.32,969.615,777.614,-1259.64,981.237,763.823,-1197.15,889.284,1297.28,-1282.36,1553.91,1388.31,-1312.84,1332.02,1366.05,-1362.99,1176.88,,,,1377.08,-1190.97,966.083,1399.94,-1274.7,960.078,1419.58,-1204.26,864.309,954.787,-1212.24,1068.66,1269.47,-1220.1,1045.04,1058.79,-1435.48,1135.36,1137.35,-1434.24,1141.44,914.623,-1201.95,808.601,923.146,-1167.58,532.318,916.841,-1214.22,386.911,926.034,-1266.72,156.15,981.984,-1351.43,156.655,931.042,-1181.33,120.386,1277.28,-1255.46,843.895,1229.17,-1267.89,576.725,1227.21,-1285.95,406.742,1187.53,-1313.66,157.901,1156.51,-1391.14,199.472,1161.03,-1252.52,131.587
26,0,1065.1,-1156.65,1801.71,1207.79,-1213.24,1802.63,1035.76,-1290.95,1766.78,1163.47,-1327.82,1747.29,1107.68,-1360.84,1586.73,1105.48,-1424.18,1318.55,1104.39,-1195.92,1512.95,1101.71,-1152.79,1391.46,1192.7,-1414.86,1489.04,960.939,-1298.9,1568.21,840.326,-1361.09,1347.41,845.597,-1376.26,1180.29,793.387,-1321.35,1109.02,805.725,-1193.23,969.609,777.115,-1261.67,981.612,762.82,-1199.79,889.346,1297.53,-1280.72,1553.87,1388.5,-1312.04,1332.13,1366.43,-1362.76,1177.34,,,,1378.76,-1192.44,965.332,1401.31,-1276.26,960.09,1421.41,-1206.75,863.814,955.021,-1210.29,1069.38,1269.75,-1219.47,1045.03,1058.58,-1434.18,1135.5,1137.07,-1433.18,1141.64,915.625,-1198.39,809.192,924.71,-1163.21,533.242,919.244,-1211.08,388.215,929.248,-1265.07,157.946,985.678,-1349.53,158.909,934.04,-1179.85,121.861,1277.49,-1255.07,843.894,1229.41,-1267.58,576.813,1227.42,-1285.91,406.827,1187.76,-1313.88,157.976,1156.49,-1391.27,199.529,1161.33,-1252.78,131.815
27,0,1064.35,-1154.81,1801.45,1207.53,-1210.17,1802.71,1036.22,-1289.46,1766.86,1164.26,-1325.21,1747.58,1107.91,-1359.09,1586.82,1105.58,-1422.79,1318.82,1104.6,-1194.41,1512.91,1101.8,-1151.36,1391.45,1192.89,-1413.33,1489.31,961.223,-1297.42,1568.42,840.601,-1360.78,1348.13,845.716,-1376.76,1181.1,793.257,-1322.3,1109.53,804.957,-1194.89,969.466,776.616,-1263.35,981.904,762.026,-1201.95,889.332,1297.73,-1279.02,1553.86,1388.75,-1311.06,1332.33,1366.71,-1362.33,1177.83,,,,1380.24,-1193.66,964.676,1402.65,-1277.59,960.113,1423.16,-1208.97,863.344,955.385,-1208.49,1069.72,1270.05,-1218.8,1045.05,1058.36,-1432.77,1135.63,1136.81,-1432.04,1141.83,916.418,-1195.07,809.809,926.312,-1158.87,534.152,921.53,-1207.54,389.311,932.773,-1262.95,159.6,989.145,-1347.37,161.186,937.417,-1177.83,123.28,1277.7,-1254.7,843.844,1229.67,-1267.3,576.896,1227.62,-1285.89,406.935,1187.93,-1314.11,158.041,1156.46,-1391.36,199.611,1161.67,-1253.04,132.013
28,0,1063.62,-1152.86,1801.19,1207.25,-1207.08,1802.78,1036.62,-1287.85,1766.93,1164.94,-1322.61,1747.9,1108.17,-1357.34,1586.96,1105.67,-1421.31,1318.97,1104.75,-1192.76,1512.86,1101.93,-1149.88,1391.44,1193.05,-1411.65,1489.53,961.471,-1295.78,1568.61,840.883,-1360.36,1348.82,845.782,-1377.1,1181.88,793.047,-1323.19,1110.1,804.311,-1196.35,969.451,776.18,-1264.92,982.26,761.382,-1203.97,889.365,1297.93,-1277.36,1553.92,1388.9,-1310.1,1332.56,1366.88,-1361.74,1178.31,,,,1381.68,-1194.77,964.043,1403.74,-1278.68,960.203,1424.85,-1210.75,862.949,955.494,-1206.14,1070.47,1270.29,-1218.06,1044.98,1058.05,-1431.24,1135.77,1136.56,-1430.78,1142.12,917.334,-1191.61,810.394,928.007,-1154.35,534.952,923.918,-1203.75,390.31,936.148,-1260.23,160.901,992.481,-1344.79,162.996,941.213,-1175.33,124.483,1277.95,-1254.25,843.855,1229.9,-1267.02,576.979,1227.85,-1285.84,407.021,1188.11,-1314.36,158.056,1156.4,-1391.5,199.715,1161.97,-1253.25,132.17
29,0,1062.87,-1150.82,1800.92,1206.92,-1203.93,1802.89,1036.93,-1286.16,1767.01,1165.59,-1319.98,1748.25,1108.37,-1355.56,1587.11,1105.7,-1419.76,1319.23,1104.91,-1191.02,1512.9,1102.09,-1148.34,1391.41,1193.24,-1409.98,1489.81,961.714,-1294.06,1568.87,841.132,-1359.76,1349.5,845.935,-1377.21,1182.64,792.974,-1323.89,1110.69,803.823,-1197.64,969.423,775.891,-1266.16,982.497,760.933,-1205.76,889.344,1298.15,-1275.53,1554.01,1389.06,-1308.91,1332.73,1366.96,-1360.95,1178.72,,,,1382.75,-1195.44,963.408,1404.72,-1279.47,960.296,1426.34,-1212.35,862.583,955.905,-1204.21,1070.78,1270.51,-1217.24,1044.93,1057.69,-1429.59,1136,1136.24,-1429.47,1142.35,918.236,-1188.12,810.927,929.666,-1149.83,535.685,926.246,-1199.67,391.19,939.593,-1256.95,162.121,995.486,-1341.86,164.758,945.293,-1172.19,125.591,1278.07,-1253.76,843.862,1230.11,-1266.66,577.041,1228.05,-1285.8,407.104,1188.3,-1314.5,158.141,1156.36,-1391.65,199.846,1162.31,-1253.43,132.387
30,0,1062.14,-1148.78,1800.63,1206.55,-1200.82,1803.01,1037.25,-1284.41,1767.06,1166.16,-1317.41,1748.7,1108.56,-1353.56,1587.24,1105.67,-1418.02,1319.46,1105.11,-1189.26,1512.91,1102.28,-1146.62,1391.37,1193.34,-1408.19,1490.07,961.929,-1292.21,1569.07,841.363,-1358.99,1350.19,845.996,-1377.39,1183.46,792.933,-1324.33,1111.2,803.489,-1198.53,969.375,775.722,-1267.19,982.772,760.646,-1207.14,889.326,1298.37,-1273.77,1554.19,1389.21,-1307.57,1332.87,1366.92,-1360.03,1179.15,,,,1383.81,-1195.87,962.906,1405.48,-1280.02,960.422,1427.72,-1213.61,862.445,956.328,-1202.12,1071.1,1270.82,-1216.36,1044.9,1057.29,-1427.91,1136.26,1135.81,-1427.98,1142.53,919.04,-1184.68,811.479,931.23,-1145.34,536.417,928.569,-1195.33,391.909,942.88,-1253.1,163.205,998.269,-1338.41,166.143,949.713,-1168.45,126.363,1278.24,-1253.29,843.82,1230.28,-1266.37,577.125,1228.27,-1285.74,407.178,1188.48,-1314.7,158.153,1156.45,-1391.77,199.905,1162.65,-1253.63,132.594
31,0,1061.35,-1146.68,1800.42,1206.16,-1197.68,1803.15,1037.5,-1282.54,1767.08,1166.68,-1314.62,1748.99,1108.7,-1351.55,1587.38,1105.66,-1416.21,1319.62,1105.32,-1187.31,1512.87,1102.5,-1144.93,1391.32,1193.46,-1406.25,1490.3,962.173,-1290.21,1569.16,841.618,-1358.11,1350.81,846.128,-1377.27,1184.16,792.945,-1324.6,1111.66,803.48,-1199.16,969.336,775.649,-1267.99,983.005,760.453,-1208.45,889.35,1298.56,-1271.88,1554.3,1389.28,-1306.16,1333,1366.81,-1358.98,1179.58,,,,1384.67,-1196.04,962.46,1406.05,-1280.31,960.513,1428.72,-1214.55,862.134,956.756,-1199.98,1071.4,1271.07,-1215.47,1044.87,1056.89,-1426.07,1136.46,1135.41,-1426.47,1142.82,920.031,-1181.4,811.848,933.225,-1140.44,536.822,930.94,-1190.65,392.359,946.315,-1248.79,163.918,1000.91,-1334.64,167.343,954.397,-1164.18,126.913,1278.4,-1252.79,843.8,1230.4,-1266.04,577.157,1228.48,-1285.67,407.304,1188.65,-1314.89,158.212,1156.46,-1391.85,199.978,1162.98,-1253.82,132.783
32,0,1060.62,-1144.52,1800.17,1205.74,-1194.59,1803.36,1037.71,-1280.62,1767.04,1167.16,-1311.77,1749.26,1108.85,-1349.48,1587.5,1105.64,-1414.28,1319.81,1105.61,-1185.34,1512.93,1102.78,-1143.07,1391.26,1193.57,-1404.29,1490.53,962.399,-1288.15,1569.34,841.877,-1357.12,1351.39,846.251,-1376.96,1184.84,793.036,-1324.67,1112.11,803.226,-1199.51,969.276,775.659,-1268.56,983.168,760.427,-1209.4,889.295,1298.76,-1269.96,1554.44,1389.36,-1304.77,1333.15,1366.62,-1357.82,1179.98,,,,1385.38,-1196.07,962.021,1406.46,-1280.32,960.585,1429.57,-1215.05,861.868,957.279,-1197.64,1071.69,1271.3,-1214.49,1044.74,1056.49,-1424.21,1136.69,1134.97,-1424.79,1142.97,920.934,-1178.01,812.333,934.964,-1135.74,537.32,933.291,-1185.84,392.664,949.777,-1243.77,164.217,1003.26,-1330.42,168.18,959.406,-1159.31,127.297,1278.55,-1252.23,843.751,1230.57,-1265.72,577.233,1228.67,-1285.65,407.378,1188.83,-1315.1,158.271,1156.52,-1391.97,200.092,1163.28,-1254.03,132.915
33,0,1059.81,-1142.3,1799.93,1205.28,-1191.44,1803.51,1037.9,-1278.56,1766.97,1167.55,-1308.98,1749.61,1109.01,-1347.27,1587.6,1105.58,-1412.23,1319.97,1105.77,-1183.3,1512.88,1103.12,-1141.04,1391.29,1193.65,-1402.29,1490.77,962.584,-1285.92,1569.41,842.117,-1355.92,1352,846.384,-1376.52,1185.47,793.14,-1324.51,1112.51,803.437,-1200.42,969.05,775.77,-1268.93,983.324,760.522,-1210.1,889.176,1299.04,-1268.01,1554.65,1389.43,-1303.04,1333.24,1366.45,-1356.44,1180.25,,,,1385.92,-1195.65,961.682,1406.76,-1279.96,960.633,1430.17,-1215.31,861.701,957.729,-1195.26,1071.97,1271.56,-1213.47,1044.59,1056.01,-1422.24,1136.94,1134.46,-1423.11,1143.24,922.115,-1174.74,812.668,936.657,-1131.06,537.627,935.655,-1180.63,392.734,953.235,-1238.42,164.449,1005.43,-1325.77,168.674,964.434,-1153.95,127.697,1278.65,-1251.63,843.77,1230.63,-1265.52,577.274,1228.85,-1285.68,407.46,1189.01,-1315.27,158.311,1156.49,-1392.05,200.165,1163.7,-1254.27,133.096
34,0,1059.05,-1139.97,1799.63,1204.77,-1188.21,1803.67,1038.04,-1276.48,1766.9,1167.92,-1306.1,1749.88,1109.16,-1344.98,1587.68,1105.48,-1410.16,1320.17,1106.05,-1181.06,1512.85,1103.4,-1139.05,1391.21,1193.74,-1400.12,1490.95,962.762,-1283.6,1569.53,842.384,-1354.58,1352.47,846.526,-1375.83,1186.07,793.32,-1324.11,1112.84,803.601,-1200.53,968.894,775.966,-1269.01,983.422,760.775,-1210.54,889.006,1299.18,-1265.93,1554.69,1389.46,-1301.44,1333.35,1366.25,-1354.93,1180.45,,,,1386.28,-1195,961.414,1406.88,-1279.29,960.669,1430.48,-1215.1,861.516,958.226,-1192.79,1072.13,1271.81,-1212.35,1044.5,1055.48,-1420.09,1137.16,1134.03,-1421.42,1143.39,922.962,-1170.84,813.199,938.537,-1126.33,537.796,937.975,-1175.26,392.704,956.717,-1232.42,164.369,1007.51,-1320.63,168.785,969.505,-1147.98,127.993,1278.73,-1250.93,843.738,1230.79,-1265.12,577.234,1229.05,-1285.65,407.565,1189.13,-1315.46,158.347,1156.46,-1392.15,200.252,1164.03,-1254.34,133.267
35,0,1058.32,-1137.57,1799.35,1204.26,-1184.95,1803.86,1038.14,-1274.25,1766.76,1168.22,-1303.11,1750.08,1109.23,-1342.61,1587.75,1105.41,-1407.98,1320.28,1106.31,-1178.81,1512.79,1103.75,-1136.83,1391.17,1193.76,-1397.9,1491.05,962.919,-1281.19,1569.56,842.621,-1352.96,1352.85,846.741,-1374.95,1186.57,793.58,-1323.54,1113.17,803.857,-1200.4,968.727,776.197,-1268.86,983.515,761.099,-1210.75,888.807,1299.38,-1263.79,1554.8,1389.59,-1299.59,1333.34,1366.1,-1353.28,1180.63,,,,1386.44,-1193.9,961.183,1406.89,-1278.34,960.675,1430.71,-1214.46,861.315,958.57,-1190.28,1072.38,1271.96,-1211.08,1044.38,1054.99,-1417.94,1137.38,1133.57,-1419.54,1143.63,924.246,-1167.14,813.525,940.343,-1121.6,537.988,940.297,-1169.71,392.491,960.041,-1225.72,164.027,1009.48,-1314.93,168.396,974.626,-1141.49,128.178,1278.71,-1250.27,843.649,1230.83,-1264.81,577.26,1229.16,-1285.59,407.593,1189.29,-1315.64,158.369,1156.39,-1392.24,200.35,1164.23,-1254.53,133.284
36,0,1057.54,-1135.05,1799.08,1203.79,-1181.75,1804.01,1038.2,-1271.89,1766.68,1168.5,-1299.96,1750.31,1109.34,-1340.11,1587.84,1105.3,-1405.66,1320.43,1106.57,-1176.39,1512.73,1104.11,-1134.58,1391.09,1193.76,-1395.63,1491.24,963.088,-1278.62,1569.62,842.919,-1351.2,1353.19,847.027,-1373.76,1186.95,793.886,-1322.6,1113.28,804.184,-1200.05,968.51,776.563,-1268.46,983.492,761.564,-1210.66,888.518,1299.53,-1261.5,1554.8,1389.6,-1297.61,1333.28,1365.94,-1351.49,1180.65,,,,1386.47,-1192.62,960.995,1406.76,-1277.02,960.604,1430.67,-1213.36,861.077,959.112,-1187.64,1072.6,1272.19,-1209.86,1044.22,1054.48,-1415.71,1137.59,1133.09,-1417.63,1143.82,925.281,-1163.81,813.775,942.309,-1116.82,537.988,942.697,-1163.86,392.105,963.412,-1218.91,163.506,1011.48,-1308.72,167.82,979.606,-1134.48,128.321,1278.74,-1249.45,843.576,1230.86,-1264.44,577.266,1229.28,-1285.49,407.677,1189.4,-1315.77,158.409,1156.25,-1392.46,200.561,1164.51,-1254.72,133.353
37,0,1056.86,-1132.42,1798.79,1203.3,-1178.41,1804.19,1038.23,-1269.43,1766.52,1168.71,-1296.85,1750.5,1109.36,-1337.46,1587.93,1105.12,-1403.26,1320.56,1106.77,-1173.92,1512.61,1104.43,-1132.2,1390.94,1193.78,-1393.21,1491.39,963.248,-1275.86,1569.65,843.158,-1349.19,1353.53,847.391,-1372.41,1187.37,794.215,-1321.43,1113.38,804.631,-1199.44,968.245,777.019,-1267.8,983.443,762.111,-1210.28,888.204,1299.68,-1259.17,1554.82,1389.58,-1295.64,1333.31,1365.78,-1349.58,1180.71,,,,1386.25,-1190.93,960.725,1406.51,-1275.4,960.54,1430.38,-1211.92,860.932,959.497,-1185.07,1072.74,1272.26,-1208.5,1043.95,1054.01,-1413.42,1137.83,1132.64,-1415.56,1144,926.287,-1160.27,814.183,944.453,-1112.02,538.075,945.158,-1157.87,391.723,966.618,-1211.41,162.78,1013.38,-1301.72,166.806,984.33,-1127.05,128.375,1278.83,-1248.52,843.482,1230.87,-1263.94,577.211,1229.4,-1285.33,407.705,1189.51,-1315.88,158.421,1156.14,-1392.48,200.657,1164.74,-1254.81,133.34
38,0,1056.24,-1129.74,1798.44,1202.82,-1174.97,1804.29,1038.3,-1266.79,1766.34,1168.92,-1293.66,1750.72,1109.41,-1334.73,1588,1105.01,-1400.74,1320.73,1107,-1171.31,1512.49,1104.72,-1129.75,1390.79,1193.71,-1390.71,1491.52,963.384,-1273.08,1569.63,843.419,-1346.96,1353.75,847.761,-1370.77,1187.7,794.64,-1320.11,1113.47,805.48,-1198.68,967.755,777.594,-1266.89,983.327,762.787,-1209.64,887.821,1299.86,-1256.7,1554.8,1389.65,-1293.37,1333.23,1365.58,-1347.49,1180.66,,,,1385.94,-1188.94,960.606,1406.14,-1273.39,960.42,1430,-1209.99,860.815,959.918,-1182.35,1072.81,1272.53,-1207.14,1043.85,1053.53,-1411.04,1138.07,1132.16,-1413.44,1144.18,927.352,-1156.69,814.463,946.681,-1107.15,537.98,947.596,-1151.71,391.119,969.742,-1203.52,162.027,1015.46,-1294.6,165.539,988.697,-1119.12,128.339,1278.93,-1247.53,843.349,1230.91,-1263.4,577.216,1229.5,-1285.13,407.74,1189.64,-1315.92,158.429,1156.07,-1392.44,200.756,1165,-1254.88,133.33
39,0,1055.44,-1126.94,1798.12,1202.3,-1171.49,1804.42,1038.31,-1264.15,1766.16,1169.04,-1290.66,1751.02,1109.41,-1331.88,1588.05,1104.8,-1398.23,1320.92,1107.23,-1168.64,1512.36,1105,-1127.17,1390.56,1193.63,-1388.12,1491.63,963.495,-1270.06,1569.66,843.68,-1344.64,1353.96,848.197,-1368.79,1187.93,795.135,-1318.39,1113.54,805.853,-1197.35,967.454,778.207,-1265.6,983.105,763.482,-1208.84,887.488,1299.95,-1254.22,1554.75,1389.61,-1291.12,1333.1,1365.35,-1345.21,1180.55,,,,1385.57,-1186.63,960.584,1405.64,-1271.07,960.256,1429.25,-1207.7,860.64,960.352,-1179.57,1072.95,1272.68,-1205.59,1043.67,1053.06,-1408.56,1138.26,1131.72,-1411.27,1144.38,928.423,-1153.22,814.714,948.871,-1102.43,537.956,950.031,-1145.44,390.56,972.675,-1195.25,161.049,1017.52,-1286.82,163.942,992.695,-1110.69,128.113,1279.09,-1246.49,843.323,1231.04,-1262.79,577.179,1229.58,-1284.91,407.749,1189.78,-1315.99,158.471,1155.99,-1392.37,200.847,1165.22,-1254.95,133.288
40,0,1054.77,-1123.97,1797.78,1201.81,-1167.91,1804.52,1038.29,-1261.34,1765.9,1169.2,-1287.07,1751.01,1109.39,-1328.91,1588.06,1104.58,-1395.62,1321.07,1107.48,-1165.77,1512.2,1105.2,-1124.53,1390.32,1193.57,-1385.38,1491.77,963.521,-1266.98,1569.65,843.891,-1342,1354.13,848.57,-1366.73,1188.2,795.644,-1316.44,1113.46,806.778,-1196.08,966.917,778.854,-1264.16,982.9,764.319,-1207.69,887.015,1300.03,-1251.59,1554.72,1389.58,-1288.64,1332.92,1365.2,-1342.78,1180.44,,,,1384.92,-1184.01,960.506,1405,-1268.49,960.079,1428.39,-1205.03,860.437,960.796,-1176.82,1073,1272.92,-1204.09,1043.48,1052.59,-1406.14,1138.41,1131.26,-1409,1144.56,929.463,-1149.69,814.852,951.078,-1097.88,537.889,952.39,-1139.25,390.091,975.544,-1186.66,160.049,1019.76,-1278.53,162.282,996.164,-1101.81,127.991,1279.09,-1245.46,843.174,1231.14,-1262.05,577.123,1229.71,-1284.68,407.755,1189.88,-1315.96,158.438,1155.89,-1392.26,200.979,1165.43,-1254.95,133.202
41,0,1054.11,-1120.88,1797.44,1201.26,-1164.21,1804.54,1038.27,-1258.39,1765.64,1169.36,-1283.65,1751.18,1109.37,-1325.82,1588.12,1104.34,-1392.9,1321.17,1107.62,-1162.83,1511.97,1105.45,-1121.79,1390.07,1193.45,-1382.61,1491.85,963.594,-1263.74,1569.66,844.099,-1339.17,1354.16,848.983,-1364.26,1188.35,796.147,-1314.21,1113.38,807.662,-1194.45,966.397,779.607,-1262.34,982.636,765.215,-1206.23,886.499,1300.12,-1248.84,1554.66,1389.53,-1286.07,1332.73,1364.96,-1340.17,1180.22,,,,1384.18,-1181.1,960.522,1404.27,-1265.57,959.882,1427.47,-1201.86,860.328,961.169,-1173.9,1072.99,1273.1,-1202.43,1043.23,1052.13,-1403.54,1138.54,1130.77,-1406.58,1144.65,930.574,-1146.17,814.948,953.263,-1093.38,537.9,954.719,-1132.96,389.429,978.21,-1177.42,158.865,1021.96,-1269.66,160.312,999.411,-1092.46,127.76,1279.13,-1244.44,843.013,1231.16,-1261.47,576.998,1229.81,-1284.41,407.804,1189.97,-1315.9,158.386,1155.87,-1392.2,201.065,1165.73,-1254.81,133.064
