,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,
Frame,Sub Frame, X, Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
74,0,929.466,-329.471,1749.97,1079.45,-337.53,1781.42,949.308,-468.418,1727.29,1083.44,-463.466,1733.75,1029.9,-530.219,1568.06,1066.75,-623.628,1311.45,1050.78,-372.516,1480.02,1067.03,-345.903,1355.11,1120.42,-597.55,1492.59,896.324,-460.751,1525.22,772.162,-504.408,1302.37,767.531,-505.824,1128.73,746.929,-418.277,1069.58,820.121,-272.365,973.982,771.01,-327.575,963.031,792.386,-245.281,891.258,1224.01,-464.988,1560.56,1350.79,-542.343,1377.87,1359.66,-614.955,1225.27,,,,1402.82,-440.218,1017.54,1425.27,-524.458,1013.96,1455.35,-454.052,921.084,931.204,-465.787,1029.37,1250.97,-443.972,1043.79,1051.01,-661.811,1138.44,1128.88,-656.581,1136.54,935.365,-563.845,779.084,981.856,-625.426,501.733,991.23,-673.001,354.802,1030.57,-731.591,130.164,1069.57,-825.321,135.112,1055.34,-651.096,107.415,1286.12,-412.843,855.926,1254.45,-305.329,609.472,1269.2,-277.737,443.629,1251.92,-236.607,189.951,1214.78,-322.429,216.526,1230.48,-170.593,166.418
75,0,931.401,-317.441,1747.55,1081.6,-324.725,1778.76,951.943,-456.427,1724.84,1086.08,-450.895,1731,1031.82,-517.399,1565.31,1067.67,-610.425,1308.46,1052.25,-359.725,1477.25,1067.77,-332.977,1352.21,1122.05,-584.797,1489.16,897.911,-448.026,1522.99,772.739,-490.735,1300.56,767.064,-491.061,1126.83,746.929,-402.811,1068.49,820.766,-256.442,974.109,771.336,-311.267,962.733,793.031,-228.393,891.64,1225.87,-452.269,1556.81,1351.91,-530.504,1374.11,1360.55,-602.954,1221.42,,,,1403.83,-427.804,1014.16,1426.03,-512.044,1010.19,1455.93,-441.454,917.495,930.621,-453.683,1026.4,1250.73,-428.952,1040.33,1051.95,-648.522,1135.82,1129.89,-642.857,1133.55,935.076,-554.718,777.164,981.777,-619.983,500.587,991.458,-669.613,354.249,1031.01,-731.339,130.593,1069.94,-824.791,136.544,1055.7,-651.012,107.45,1285.34,-399.04,852.252,1254.49,-290.789,606.598,1270.84,-256.793,442.754,1255.6,-204.56,190.918,1219.39,-291.643,213.676,1233.83,-137.693,169.823
76,0,933.446,-305.307,1745.1,1083.79,-311.752,1775.96,954.779,-443.999,1722.24,1088.79,-437.668,1728.01,1033.91,-504.43,1562.59,1068.81,-597.127,1305.4,1053.77,-346.792,1474.39,1068.55,-319.959,1349.18,1123.83,-571.898,1485.67,899.613,-435.187,1520.75,773.54,-477.063,1298.62,766.96,-476.442,1124.82,747.113,-387.601,1067.26,821.33,-240.727,973.955,771.682,-295.278,962.165,793.545,-211.967,891.837,1227.93,-439.331,1552.92,1353.21,-518.394,1370.2,1361.67,-590.526,1217.4,,,,1404.7,-414.872,1010.61,1426.82,-499.158,1006.31,1456.72,-428.334,913.809,930.101,-441.476,1023.53,1250.39,-413.89,1036.73,1052.98,-635.24,1133.14,1130.94,-629.064,1130.56,934.654,-545.164,775.123,981.583,-613.92,499.443,991.445,-665.71,353.875,1031.23,-730.604,131.169,1070.18,-824.102,138.405,1055.99,-650.866,107.476,1284.86,-384.626,848.884,1254.99,-276.067,603.719,1272.62,-236.742,441.96,1259.01,-174.773,192.306,1223.33,-261.805,211.57,1236.95,-107.152,173.222
77,0,935.568,-293.029,1742.62,1085.97,-298.568,1773.09,957.727,-431.457,1719.57,1091.81,-424.552,1725.24,1036.07,-491.325,1559.74,1069.96,-583.724,1302.4,1055.39,-333.621,1471.57,1069.35,-306.775,1346.14,1125.74,-558.808,1482.22,901.43,-422.301,1518.59,774.562,-463.466,1296.76,767.222,-461.891,1123,747.474,-372.64,1065.92,821.776,-225.375,973.542,771.976,-279.702,961.494,793.859,-195.918,891.735,1230.1,-426.117,1548.99,1354.65,-505.886,1366.19,1363.04,-577.728,1213.33,,,,1405.79,-401.559,1006.91,1427.78,-485.954,1002.33,1457.2,-414.924,909.815,929.479,-429.077,1020.53,1249.97,-398.804,1033.16,1054.06,-621.769,1130.35,1132.04,-615.013,1127.4,934.182,-535.192,773.102,981.375,-607.209,498.126,991.441,-661.324,353.328,1031.53,-730.018,131.997,1070.18,-823.218,140.279,1056.24,-650.628,107.554,1284.49,-369.606,846.008,1255.71,-261.091,601.162,1274.5,-217.921,441.075,1262.1,-147.585,193.609,1226.39,-234.385,210.551,1239.95,-79.2488,176.222
78,0,937.697,-280.665,1740.17,1088.25,-285.135,1770.32,960.812,-419.266,1717.25,1094.9,-411.07,1722.48,1038.38,-478.023,1556.94,1071.11,-570.186,1299.41,1056.99,-320.48,1468.67,1070.2,-293.464,1343.1,1127.79,-545.492,1478.72,903.366,-409.255,1516.55,775.859,-449.884,1294.94,767.846,-447.498,1121.2,747.954,-357.908,1064.61,822.19,-210.258,972.878,772.399,-264.636,960.716,794,-180.354,891.387,1232.33,-412.754,1545.11,1356.21,-493.041,1362.15,1364.54,-564.496,1209.21,,,,1406.73,-387.91,1003.13,1428.83,-472.201,998.311,1457.97,-400.973,905.908,929.069,-416.482,1017.72,1249.62,-383.501,1029.85,1055.19,-608.141,1127.54,1133.21,-600.927,1124.23,933.694,-524.657,770.991,981.1,-599.851,496.763,991.422,-656.524,352.947,1031.58,-729.173,132.949,1070.11,-822.223,142.749,1056.47,-650.31,107.681,1284.35,-354.068,843.682,1256.76,-245.565,598.786,1276.38,-200.151,440.064,1264.71,-123.058,194.415,1229.19,-209.573,209.768,1242.76,-54.2713,178.247
79,0,939.879,-268.319,1737.85,1090.58,-271.406,1767.71,964.047,-406.791,1714.91,1098.09,-397.291,1719.77,1040.86,-464.681,1554.29,1072.36,-556.626,1296.53,1058.72,-307.044,1465.91,1071.01,-279.986,1340.18,1129.93,-532.066,1475.43,905.423,-396.151,1514.62,777.383,-436.31,1293.26,768.768,-433.286,1119.5,748.72,-343.574,1063.59,822.479,-195.554,972.011,772.678,-249.74,959.722,793.967,-165.318,890.789,1234.63,-399.139,1541.35,1357.88,-479.659,1358.11,1366.33,-550.688,1205.14,,,,1407.71,-373.73,999.293,1430,-458.033,994.259,1458.61,-386.611,901.884,928.689,-403.477,1014.86,1249.29,-368.246,1026.98,1056.34,-594.342,1124.68,1134.26,-586.732,1121.18,933.257,-513.674,768.91,980.914,-591.923,495.477,991.315,-651.116,352.679,1031.47,-728.097,134.266,1069.77,-821.065,145.743,1056.63,-649.795,107.802,1284.33,-338.107,841.876,1257.83,-229.958,596.798,1278.07,-183.128,438.892,1267.57,-101.648,194.793,1231.39,-187.899,208.822,1245.42,-32.6076,179.21
80,0,942.088,-255.89,1735.76,1092.93,-257.566,1765.11,967.585,-394.084,1712.61,1101.63,-383.331,1717.09,1043.43,-451.078,1551.78,1073.59,-542.765,1293.78,1060.52,-293.406,1463.32,1071.97,-266.354,1337.43,1132.21,-518.455,1472.34,907.588,-382.933,1512.91,779.152,-422.945,1291.78,770.02,-419.466,1117.96,749.494,-329.708,1062.39,822.673,-181.185,971.091,772.929,-235.505,958.781,793.767,-150.797,890.176,1237.07,-385.287,1537.68,1359.79,-465.855,1354.18,1368.28,-536.361,1201.09,,,,1408.75,-359.092,995.382,1431.24,-443.362,990.188,1459.53,-371.63,897.866,928.409,-390.208,1012.21,1248.91,-352.972,1024.63,1057.41,-580.376,1121.82,1135.25,-572.327,1118.16,933.005,-502.086,766.755,980.797,-583.246,494.207,991.182,-645.298,352.591,1031.1,-726.848,135.878,1069.04,-819.621,149.151,1056.64,-649.136,108.079,1284.33,-321.451,840.474,1258.85,-213.885,595.33,1279.5,-166.514,437.656,1269.95,-83.3654,194.068,1233.09,-169.449,207.479,1248.02,-14.2412,178.989
81,0,944.387,-243.412,1733.84,1095.3,-243.528,1762.81,971.249,-381.443,1710.52,1105.13,-368.98,1714.48,1046.12,-437.252,1549.41,1074.81,-528.753,1291.15,1062.31,-279.606,1460.82,1073.04,-252.444,1334.91,1134.6,-504.559,1469.39,909.821,-369.415,1511.37,781.113,-409.557,1290.45,771.422,-405.932,1116.73,750.6,-316.071,1061.36,822.783,-167.302,970,773.121,-221.714,957.817,793.382,-136.903,889.303,1239.56,-371.058,1534.25,1361.81,-451.418,1350.31,1370.34,-521.599,1197.17,,,,1409.59,-344.017,991.506,1432.52,-428.219,986.248,1460.13,-356.394,893.91,928.261,-376.474,1009.57,1248.51,-337.63,1022.83,1058.36,-565.985,1119.11,1136.15,-557.753,1115.43,932.971,-489.808,764.647,980.74,-573.942,493.059,990.913,-638.904,352.711,1030.68,-725.332,137.905,1068.09,-817.944,153.392,1056.68,-648.375,108.397,1284.58,-304.482,839.412,1259.71,-197.219,594.38,1280.85,-150.203,436.367,1272.12,-68.0922,192.451,1234.59,-154.24,205.816,1250.46,0.810378,177.308
82,0,946.73,-230.853,1732.2,1097.7,-229.292,1760.75,975.03,-368.536,1708.59,1108.8,-354.641,1712.18,1048.81,-423.28,1547.26,1076.01,-514.463,1288.81,1064.17,-265.556,1458.64,1074.13,-238.256,1332.65,1137.02,-490.392,1466.68,912.143,-355.791,1509.99,783.214,-396.267,1289.38,773.257,-392.76,1115.82,751.521,-302.892,1060.45,822.872,-153.769,968.799,773.438,-208.373,956.803,792.97,-123.458,888.255,1242.03,-356.712,1531.02,1363.9,-436.514,1346.53,1372.47,-506.205,1193.33,,,,1410.55,-328.516,987.637,1433.77,-412.564,982.323,1460.95,-340.576,889.96,928.297,-362.346,1007.15,1248.18,-321.953,1021.52,1059.17,-551.365,1116.58,1136.89,-543.073,1112.99,933.038,-476.871,762.628,980.787,-563.917,492,990.541,-631.873,353.147,1030.09,-723.486,140.298,1067.15,-815.854,158.121,1056.55,-647.422,108.887,1285.08,-287.428,838.799,1260.46,-180.065,593.686,1281.78,-134.448,434.932,1273.74,-55.8282,189.847,1236.24,-141.803,204.006,1252.44,12.8292,174.192
83,0,949.079,-218.143,1730.79,1100.15,-214.759,1758.85,979.075,-355.34,1706.88,1112.57,-339.895,1710.03,1051.63,-409.022,1545.4,1077.18,-499.778,1286.68,1066.1,-251.241,1456.81,1075.46,-223.885,1330.75,1139.48,-476.031,1464.26,914.567,-341.897,1508.88,785.431,-383.109,1288.5,775.165,-379.815,1114.88,752.767,-290.133,1059.48,822.807,-140.708,967.612,773.676,-195.667,955.786,792.21,-110.752,887.108,1244.58,-342.07,1528.11,1366.08,-421.051,1342.96,1374.58,-490.352,1189.55,,,,1411.42,-312.443,983.949,1435.09,-396.419,978.519,1461.76,-324.381,886.193,928.521,-347.522,1004.81,1248.08,-306.081,1020.6,1059.76,-536.361,1114.36,1137.51,-528.167,1110.85,933.241,-463.291,760.687,980.939,-552.978,490.973,990.771,-624.376,353.882,1029.36,-721.32,143.241,1065.99,-813.348,163.628,1056.42,-646.295,109.507,1285.74,-270.535,838.249,1260.98,-162.774,593.216,1282.35,-119.56,433.242,1274.97,-46.0168,186.732,1237.98,-131.652,202.638,1253.81,21.8299,169.717
84,0,951.388,-205.365,1729.62,1102.52,-200.051,1757.18,983.155,-342.21,1705.52,1116.39,-324.806,1708.13,1054.42,-394.562,1543.85,1078.33,-484.907,1284.84,1068.13,-236.771,1455.18,1076.74,-209.086,1329.13,1142.03,-461.392,1462.16,916.974,-327.758,1507.91,787.726,-370.043,1287.8,777.28,-367.239,1114.23,753.971,-277.933,1058.8,822.612,-128.116,966.362,773.901,-183.49,954.753,791.517,-98.5178,886.099,1247.22,-327.252,1525.48,1368.34,-405.159,1339.53,1376.71,-473.988,1186.05,,,,1412.34,-296.011,980.302,1436.36,-379.784,974.893,1462.55,-307.499,882.563,929.062,-332.212,1002.61,1248.36,-290.095,1019.98,1060.18,-520.912,1112.39,1138.02,-512.781,1108.98,933.686,-448.943,758.654,981.402,-541.134,490.028,991.004,-615.99,354.612,1028.54,-718.718,146.712,1064.72,-810.145,169.851,1056.27,-644.809,110.366,1286.38,-253.89,837.976,1261.47,-145.804,592.927,1282.59,-105.592,431.499,1275.37,-38.6832,182.894,1239.65,-123.815,202.791,1254.45,27.9021,163.555
85,0,953.623,-192.408,1728.79,1104.86,-184.993,1756,987.27,-328.838,1704.43,1120.3,-309.503,1706.64,1057.21,-379.882,1542.6,1079.47,-469.736,1283.32,1070.15,-222.079,1453.88,1078.22,-194.043,1327.88,1144.79,-446.442,1460.21,919.423,-313.465,1507.27,790.105,-357.112,1287.49,779.688,-354.976,1113.86,755.342,-266.191,1058.15,822.314,-115.983,965.123,774.147,-171.9,953.798,790.687,-86.9653,884.811,1249.9,-312.209,1523.19,1370.61,-388.772,1336.33,1378.7,-457.082,1182.64,,,,1413.02,-279.084,976.892,1437.54,-362.712,971.462,1463.19,-290.348,879.096,929.897,-316.27,1000.7,1249.16,-273.986,1019.64,1060.32,-505.201,1110.85,1138.35,-497.098,1107.48,934.413,-433.799,756.696,982.054,-528.047,489.075,991.194,-606.581,355.716,1027.6,-715.344,150.781,1063.39,-806.212,177.179,1056.23,-643.135,111.393,1286.91,-237.549,837.944,1262.08,-129.077,592.794,1281.95,-92.6542,430.006,1275.27,-33.1742,180.068,1240.78,-117.756,203.45,1254.41,33.3867,157.211
86,0,955.767,-179.326,1728.46,1107.02,-169.592,1755.31,991.484,-315.221,1703.81,1124.21,-293.888,1705.74,1060.07,-364.95,1541.86,1080.64,-454.234,1282.23,1072.19,-207.162,1453.19,1079.58,-178.741,1327.22,1147.38,-431.49,1458.82,921.846,-298.947,1507,792.596,-344.298,1287.39,782.24,-343.091,1113.97,756.897,-254.882,1057.67,821.956,-104.399,963.791,774.571,-160.915,952.77,789.792,-76.0931,883.57,1252.61,-296.959,1521.36,1372.81,-372.048,1333.37,1380.68,-439.708,1179.47,,,,1413.73,-261.6,973.786,1438.6,-345.156,968.33,1463.76,-272.706,875.906,930.965,-299.951,998.943,1250.16,-258.155,1019.58,1060.17,-489.462,1109.52,1138.45,-481.395,1106.54,935.539,-417.694,754.719,983.063,-513.539,488.097,991.555,-595.803,357.099,1026.39,-711.144,155.269,1061.77,-801.199,185.454,1055.76,-640.671,112.665,1287.36,-221.824,838.071,1262.38,-112.051,593.721,1281.59,-80.0155,429.928,1274.75,-29.5967,179.213,1241.16,-113.862,204.234,1253.99,37.696,152.646
87,0,957.854,-166.003,1728.7,1108.95,-153.858,1755.14,995.601,-301.306,1703.83,1127.92,-277.771,1705.38,1062.9,-349.561,1541.41,1081.66,-438.711,1281.6,1074.17,-192.075,1453.07,1081.1,-163.299,1327.07,1150.02,-416.295,1458.07,924.178,-284.34,1507.13,795.154,-331.505,1287.76,784.915,-331.325,1114.35,758.352,-243.974,1057.54,821.48,-93.3334,962.624,774.787,-150.659,952.133,788.772,-65.9608,882.292,1255.36,-281.562,1520.03,1374.88,-355.154,1330.8,1382.42,-421.854,1176.61,,,,1414.27,-243.739,970.92,1439.55,-327.169,965.449,1464.23,-254.747,873.083,932.17,-283.195,997.579,1251.23,-242.709,1020.25,1059.54,-473.702,1108.44,1138.08,-465.617,1105.94,937.097,-400.48,752.753,984.447,-497.226,487.187,992.173,-583.576,358.912,1025.13,-705.57,161.165,1060.14,-794.901,195.148,1055.58,-637.721,114.214,1287.47,-206.619,838.518,1262.63,-94.697,596.367,1282.11,-67.0013,431.084,1274.59,-25.251,179.368,1240.8,-111.45,205.555,1253.14,41.8245,150.198
88,0,959.916,-152.289,1729.21,1110.77,-137.927,1755.35,999.592,-287.078,1704.43,1131.51,-261.517,1705.68,1065.65,-334.432,1541.68,1082.6,-423.086,1281.42,1076.16,-176.891,1453.39,1082.52,-147.582,1327.56,1152.62,-400.877,1457.68,926.482,-269.597,1507.78,797.86,-318.818,1288.61,787.911,-319.912,1115.39,760.039,-233.527,1057.81,820.896,-82.8497,961.433,775.189,-140.924,951.47,787.648,-56.5992,881.071,1257.95,-265.966,1519.16,1376.96,-337.732,1328.72,1383.97,-403.458,1174.11,,,,1414.69,-225.491,968.41,1440.33,-308.859,962.977,1464.71,-236.209,870.621,933.564,-266.213,996.599,1252.18,-227.623,1021.56,1058.44,-457.796,1107.55,1137.35,-449.964,1105.91,939.104,-382.066,750.702,986.109,-478.793,486.215,992.974,-569.567,361.193,1024.51,-699.166,167.397,1058.83,-786.753,206.078,1055.67,-634.037,116.063,1287.65,-191.696,839.604,1263.79,-78.4231,598.103,1282.62,-53.994,432.339,1274.68,-19.3469,178.814,1239.87,-108.692,207.23,1252.39,45.7286,147.624
89,0,961.972,-138.315,1729.95,1112.56,-121.78,1755.75,1003.36,-272.648,1705.44,1134.89,-245.226,1706.31,1068.28,-319.211,1541.98,1083.34,-407.608,1281.56,1078.04,-161.628,1454.22,1084.06,-131.824,1328.43,1155.06,-385.3,1457.62,928.837,-254.753,1508.89,800.709,-306.21,1289.97,790.951,-308.723,1116.83,761.886,-223.694,1058.39,820.366,-72.9613,960.443,775.114,-131.57,951.199,786.522,-48.0564,879.907,1260.41,-250.315,1518.95,1378.83,-320.07,1327.1,1385.16,-384.813,1172.24,,,,1414.87,-206.801,966.511,1440.91,-290.083,961.065,1465.12,-217.191,868.783,935.189,-249.275,996.044,1253.11,-212.956,1023.56,1057.19,-441.867,1106.86,1136.22,-434.598,1106.07,941.536,-362.487,748.504,987.997,-458.027,485.05,994.052,-553.6,363.74,1024.28,-690.892,174.909,1058.3,-776.536,218.595,1056.15,-629.554,118.05,1288.22,-176.621,841.441,1264.83,-63.715,599.54,1282.82,-41.8422,432.985,1275,-14.0097,177.786,1238.46,-105.233,209.902,1252.02,49.1114,144.558
90,0,963.887,-124.178,1730.84,1114.33,-105.691,1756.14,1006.95,-257.991,1706.66,1138.13,-228.854,1707.02,1070.77,-304.174,1542.55,1084.07,-392.018,1281.87,1079.84,-146.29,1455.22,1085.5,-115.911,1329.61,1157.34,-369.619,1457.79,931.164,-239.843,1510.33,803.61,-293.647,1291.8,794.196,-297.944,1118.82,763.744,-213.91,1059.53,819.792,-63.6987,959.531,775.393,-123.093,951.137,785.413,-40.1299,878.914,1262.62,-234.584,1519.16,1380.47,-302.173,1325.94,1386.11,-365.852,1170.76,,,,1414.79,-187.454,965.095,1441.16,-270.899,959.647,1465.11,-197.898,867.471,936.961,-232.272,995.938,1253.97,-198.122,1025.92,1055.73,-425.895,1106.43,1134.88,-419.247,1106.38,944.098,-341.62,746.213,989.382,-434.641,483.506,994.907,-535.471,366.586,1024.67,-681.12,183.42,1058.59,-763.815,232.768,1057.08,-624.155,120.49,1288.9,-161.844,843.582,1265.12,-50.8294,600.781,1282.76,-30.8985,432.516,1275.19,-10.3765,176.728,1237.23,-99.4195,212.106,1252.13,52.3522,141.223
91,0,965.764,-109.999,1731.83,1115.95,-89.5629,1756.66,1010.33,-243.403,1708.01,1141.19,-212.64,1707.81,1073.15,-289.278,1543.17,1084.87,-376.626,1282.32,1081.54,-130.968,1456.27,1086.83,-100.043,1330.98,1159.56,-353.89,1457.98,933.406,-224.992,1511.95,806.586,-281.06,1293.88,797.385,-287.5,1121.27,765.567,-204.473,1060.89,819.266,-54.8856,958.699,776.086,-115.15,951.285,784.358,-32.8775,877.883,1264.57,-218.721,1519.66,1381.99,-284.053,1325.15,1386.93,-346.836,1169.72,,,,1414.42,-168.015,964.246,1441.16,-251.321,958.678,1464.94,-178.218,866.655,938.941,-215.273,996.113,1255.04,-183.559,1028.13,1054.51,-409.967,1106.15,1133.7,-404.241,1106.85,946.743,-319.694,743.718,990.231,-408.971,481.301,995.77,-515.423,369.675,1025.17,-670.023,193.267,1059.76,-748.876,248.733,1057.39,-618.194,124.236,1289.86,-147.348,845.286,1265.76,-39.415,600.122,1283.36,-21.3675,431.377,1275.58,-6.86376,175.597,1236.8,-92.354,213.545,1252.86,55.7241,137.995
92,0,967.414,-96.1076,1732.97,1117.42,-73.7836,1757.14,1013.46,-229.01,1709.33,1143.9,-196.693,1708.56,1075.36,-274.419,1543.7,1085.84,-361.293,1282.84,1083.01,-115.76,1457.42,1087.98,-84.3328,1332.35,1161.77,-338.223,1458.34,935.469,-210.357,1513.61,809.118,-268.527,1296.22,800.4,-277.209,1123.59,767.322,-195.306,1062.35,819.115,-46.0653,957.89,776.31,-107.405,951.313,783.476,-26.1312,876.763,1266.39,-202.802,1520.33,1383.45,-265.73,1324.57,1387.6,-327.7,1168.88,,,,1413.76,-148.245,963.769,1441,-231.262,958.026,1464.43,-157.691,866.147,940.917,-198.568,996.353,1255.79,-169.272,1029.77,1053.75,-394.202,1105.91,1132.82,-389.149,1107.18,948.88,-296.835,741.247,990.919,-381.968,479.289,996.398,-493.581,373.15,1026.1,-656.356,204.129,1061.56,-731.533,265.07,1057.69,-610.344,129.559,1291.2,-133.729,846.139,1267.05,-29.2442,598.607,1284.35,-12.5242,430.064,1276.32,-2.69751,173.83,1237.17,-85.2346,214.522,1253.95,58.3678,135.594
93,0,968.796,-82.3613,1734.2,1118.74,-58.2508,1757.79,1016.22,-214.764,1710.59,1146.38,-180.927,1709.29,1077.43,-259.845,1544.43,1086.92,-346.321,1283.47,1084.15,-100.734,1458.63,1088.82,-68.8867,1333.78,1163.97,-322.616,1458.76,937.355,-196.013,1515.24,811.408,-256.161,1298.56,803.294,-266.965,1126.1,768.968,-186.372,1063.78,818.906,-38.2576,956.83,776.763,-100.083,951.386,782.81,-19.6945,875.628,1267.99,-186.735,1521.07,1384.87,-247.424,1324.24,1388.44,-308.559,1168.17,,,,1412.9,-128.182,963.699,1440.79,-210.737,957.696,1463.62,-136.55,866.156,942.885,-181.142,996.947,1256.86,-154.929,1030.72,1053.57,-378.644,1105.52,1132.52,-374.161,1107.61,950.352,-273.068,738.938,991.368,-353.491,477.368,997.32,-469.922,377.085,1027.38,-640.017,215.563,1063.43,-710.991,281.745,1059.15,-600.307,136.628,1292.75,-121.038,845.724,1268.37,-19.353,597.435,1285.31,-4.60989,428.591,1276.32,0.716403,172.23,1237.74,-78.2113,214.908,1253.83,59.4969,134.73
94,0,969.838,-68.7768,1735.63,1119.52,-42.885,1758.75,1018.7,-200.628,1711.92,1148.46,-165.317,1710.23,1079.44,-245.094,1545.23,1088.18,-331.551,1284.25,1085.01,-85.837,1459.93,1089.29,-53.595,1335.26,1166.18,-307.258,1459.44,938.867,-182.054,1516.87,813.402,-244.017,1300.65,805.941,-256.851,1128.46,770.573,-177.569,1064.95,818.81,-30.4625,955.733,777.362,-92.9527,951.357,782.33,-13.5055,874.376,1269.55,-170.632,1521.96,1386.22,-228.931,1324.02,1389.37,-289.224,1167.52,,,,1411.76,-107.59,963.987,1440.43,-189.821,957.513,1462.53,-114.853,866.32,944.833,-164.005,997.742,1258.33,-140.378,1031.05,1053.72,-363.56,1105.14,1132.61,-359.052,1108.06,951.525,-248.495,736.987,992.302,-324.254,476.091,998.728,-444.075,380.906,1028.7,-621.536,227.348,1065.6,-688.038,298.217,1059.78,-587.704,144.732,1294.16,-108.933,844.63,1269.78,-8.99211,596.022,1286.06,2.91147,427.756,1276.03,1.83565,172.091,1238.39,-73.6987,215.368,1253.34,60.3381,134.2
95,0,970.532,-55.348,1737.19,1119.81,-27.6741,1759.99,1020.87,-186.574,1713.4,1150.17,-149.826,1711.53,1081.24,-230.534,1546.39,1089.58,-317.087,1285.08,1085.46,-71.2662,1461.36,1089.51,-38.6705,1336.79,1168.42,-292.078,1460.37,940.118,-168.546,1518.55,814.98,-232.144,1302.66,808.391,-246.611,1130.78,771.982,-168.855,1066.02,818.778,-22.8569,954.607,777.786,-85.7226,951.165,782.02,-7.59346,872.954,1270.94,-154.593,1523.04,1387.58,-210.391,1324.02,1390.49,-269.711,1166.92,,,,1410.47,-86.7731,964.578,1440.2,-168.571,957.48,1460.73,-92.9382,866.727,946.38,-147.38,998.875,1260.23,-125.696,1031.2,1054.32,-348.517,1104.6,1132.92,-344.198,1108.97,952.095,-223.473,735.453,993.607,-294.367,475.249,1000.54,-416.938,384.814,1030.52,-600.828,238.888,1068.07,-663.409,313.177,1060.29,-572.246,153.747,1295.2,-97.3407,843.651,1270.97,1.46637,595.396,1286.62,9.11074,427.446,1276.05,1.9446,172.629,1239,-72.3344,216.108,1253.55,60.8544,133.76
96,0,970.852,-41.9197,1738.72,1119.85,-12.5071,1761.56,1022.7,-172.571,1715.04,1151.52,-134.334,1713.07,1082.8,-216.089,1547.67,1090.96,-302.92,1286.49,1085.68,-56.8208,1462.97,1089.28,-24.0599,1338.32,1170.51,-277.117,1461.62,940.898,-155.19,1520.31,816.248,-220.563,1304.5,810.375,-236.331,1132.97,773.3,-160.235,1067,818.832,-15.485,953.419,778.315,-78.8192,950.958,781.946,-1.87777,871.531,1272.05,-138.658,1524.26,1388.83,-191.775,1324.25,1391.79,-250.086,1166.77,,,,1408.69,-65.4599,965.437,1439.49,-147.042,957.812,1459.05,-70.289,867.416,947.789,-130.627,1000.3,1262.19,-112.15,1031.59,1054.9,-333.686,1104.24,1133.09,-329.706,1110.27,952.522,-198.768,735.094,994.919,-263.965,474.798,1002.5,-389.224,388.949,1032.61,-577.969,249.696,1071.19,-637.271,326.271,1061.38,-552.745,163.265,1296.21,-86.4514,843.758,1271.91,11.0742,595.355,1287.74,14.4359,427.344,1276.49,2.86563,172.442,1239.87,-72.8468,216.801,1254.08,61.171,133.413
97,0,970.787,-28.5653,1740.33,1119.39,2.60814,1763.07,1024.04,-158.613,1716.86,1152.51,-118.912,1714.75,1083.98,-201.81,1549.07,1092.02,-288.597,1287.77,1085.56,-42.5567,1464.61,1088.78,-9.60895,1339.96,1172.36,-262.367,1463.1,941.568,-142.162,1522.06,817.381,-209.279,1306.26,811.923,-226.193,1135.18,774.432,-151.423,1068.2,818.98,-8.37181,952.144,778.907,-71.9967,950.744,781.996,3.56758,869.972,1272.75,-123.019,1525.75,1389.99,-173.059,1324.75,1393.24,-230.163,1166.81,,,,1406.69,-44.173,966.594,1438.8,-125.247,958.29,1456.86,-47.4578,868.438,949.03,-113.943,1002.08,1263.62,-99.0556,1032.96,1054.97,-318.9,1104.26,1132.68,-315.481,1111.9,952.765,-174.563,735.379,996.151,-233.968,475.697,1004.5,-360.85,393.284,1035.2,-553.226,259.257,1075.4,-610.362,336.541,1062.34,-529.479,172.13,1297.4,-76.0103,844.872,1273.32,19.7059,595.285,1289.2,19.7898,426.803,1277.08,4.22567,171.661,1241.22,-74.2422,217.345,1254.4,61.5216,133.086
